suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_02,suql_baseline,1,15,24,14,10,1,0.5833333333333334,0.9333333333333333,0.7179487179487181,22.073114684004395,47,0,47,0.0,22.05067119502928,0.9,20,0,0.0,
5q,q_02,suql_baseline,2,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,22.08407441300369,47,0,47,0.0,22.06138463196112,0.9,20,0,0.0,
5q,q_02,suql_baseline,3,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,22.01291105999553,47,0,47,0.0,21.989079092032625,0.9,20,0,0.0,
5q,q_02,suql_baseline,4,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,22.00994744199852,47,0,47,0.0,21.988804003005498,0.9,20,0,0.0,
5q,q_02,suql_baseline,5,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,21.917616193000867,47,0,47,0.0,21.89463741601503,0.9,20,0,0.0,
5q,q_02,suql_baseline,6,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,22.01066539400199,47,0,47,0.0,21.989431330977823,0.9,20,0,0.0,
5q,q_02,suql_baseline,7,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,21.895938301997376,47,0,47,0.0,21.874982569017448,0.9,20,0,0.0,
5q,q_02,suql_baseline,8,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,21.91832249899744,47,0,47,0.0,21.893062455012114,0.9,20,0,0.0,
5q,q_02,suql_baseline,9,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,21.866286966003827,47,0,47,0.0,21.844725831018877,0.9,20,0,0.0,
5q,q_02,suql_baseline,10,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,21.858576375001576,47,0,47,0.0,21.83346137999615,0.9,20,0,0.0,
5q,q_02,suql_v1,1,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,61.22887595999782,97,50,47,39.31012535697664,21.89613124699099,0.9,20,20,0.85,
5q,q_02,suql_v1,2,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.07483836699976,97,50,47,38.24358044100518,21.810003164049704,0.9,20,20,0.85,
5q,q_02,suql_v1,3,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.483558169995376,97,50,47,38.61830397800077,21.84175914098887,0.9,20,20,0.85,
5q,q_02,suql_v1,4,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.829924417004804,97,50,47,38.79214504104311,22.016097476982395,0.9,20,20,0.85,
5q,q_02,suql_v1,5,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.96210782099661,97,50,47,38.98901646598097,21.949680037003418,0.9,20,20,0.85,
5q,q_02,suql_v1,6,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.90856208700279,97,50,47,38.856106642997474,22.026579930010485,0.9,20,20,0.85,
5q,q_02,suql_v1,7,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.85948786100198,97,50,47,38.872718459962925,21.963314755987085,0.9,20,20,0.85,
5q,q_02,suql_v1,8,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.76658299400151,97,50,47,38.7660771289884,21.975241803986137,0.9,20,20,0.85,
5q,q_02,suql_v1,9,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.88443820700195,97,50,47,38.86711508798908,21.99442763801926,0.9,20,20,0.85,
5q,q_02,suql_v1,10,15,23,14,9,1,0.6086956521739131,0.9333333333333333,0.7368421052631579,60.839844725996954,97,50,47,38.83223618102056,21.985448739003914,0.9,20,20,0.85,
5q,q_02,trummer_baseline,1,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,17.977653934001864,16,0,16,0.0,17.921560754002712,0.9,20,0,0.0,
5q,q_02,trummer_baseline,2,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.768965921000927,16,0,16,0.0,16.71124854599475,0.9,20,0,0.0,
5q,q_02,trummer_baseline,3,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.728884465999727,16,0,16,0.0,16.671112354008073,0.9,20,0,0.0,
5q,q_02,trummer_baseline,4,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.69062305300031,16,0,16,0.0,16.63436505302525,0.9,20,0,0.0,
5q,q_02,trummer_baseline,5,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.65956525799993,16,0,16,0.0,16.59891079499357,0.9,20,0,0.0,
5q,q_02,trummer_baseline,6,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.680739044000802,16,0,16,0.0,16.622873759995855,0.9,20,0,0.0,
5q,q_02,trummer_baseline,7,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.655431960993155,16,0,16,0.0,16.59822651399736,0.9,20,0,0.0,
5q,q_02,trummer_baseline,8,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.579691262995766,16,0,16,0.0,16.522893468012626,0.9,20,0,0.0,
5q,q_02,trummer_baseline,9,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.695214968000073,16,0,16,0.0,16.63749969300261,0.9,20,0,0.0,
5q,q_02,trummer_baseline,10,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,16.690788569001597,16,0,16,0.0,16.634015768984682,0.9,20,0,0.0,
5q,q_02,trummer_v1,1,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,18.32429384900024,9,8,1,16.597421645994473,1.7126786640001228,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,2,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.971520849998342,9,8,1,16.238305071005016,1.7159677410018048,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,3,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,18.01076899599866,9,8,1,16.283794593982748,1.7111064190030447,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,4,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.985683851999056,9,8,1,16.264985469992098,1.7043014270020649,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,5,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.999041846000182,9,8,1,16.273836399988795,1.7102002770043327,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,6,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.99932651000563,9,8,1,16.279556279994722,1.704699811001774,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,7,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.995955850994505,9,8,1,16.265172560000792,1.7155832530042971,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,8,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.983040015998995,9,8,1,16.261251393996645,1.706971578001685,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,9,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,18.00295396600268,9,8,1,16.27964494198386,1.7077403709990904,0.9,20,20,0.9,0.0
5q,q_02,trummer_v1,10,15,23,15,8,0,0.6521739130434783,1.0,0.7894736842105263,17.98639808799635,9,8,1,16.267562976994668,1.7010965459994623,0.9,20,20,0.9,0.0
