suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
10q,q_01,trummer_v1,2,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.218972273985855,13,8,5,6.0549452710547484,6.139146275061648,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,3,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.097374355013017,13,8,5,6.054863090044819,6.019925026979763,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,4,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.0870846240432,13,8,5,6.043926032085437,6.0205172059941106,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,5,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.114741951983888,13,8,5,6.061767564911861,6.029909024015069,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,6,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.060420979978517,13,8,5,6.022096626053099,6.015490358986426,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,7,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.090529552020598,13,8,5,6.045969097933266,6.018919708032627,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,8,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.101096870028414,13,8,5,6.06896916590631,6.008585711068008,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,9,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.124626219971105,13,8,5,6.072842527995817,6.028848759015091,0.9,20,20,0.6666666666666666,
10q,q_01,trummer_v1,10,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.097023012000136,13,8,5,6.0689651350839995,6.005692510982044,0.9,20,20,0.6666666666666666,
10q,q_02,suql_baseline,1,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.79239974002121,47,0,47,0.0,17.770689481811132,0.9,20,0,0.0,
10q,q_02,suql_baseline,2,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.7870160129969,47,0,47,0.0,17.764712369185872,0.9,20,0,0.0,
10q,q_02,suql_baseline,3,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.755222268984653,47,0,47,0.0,17.73207322397502,0.9,20,0,0.0,
10q,q_02,suql_baseline,4,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.617727067961823,47,0,47,0.0,17.5945805341471,0.9,20,0,0.0,
10q,q_02,suql_baseline,5,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.641402193985414,47,0,47,0.0,17.61896788503509,0.9,20,0,0.0,
10q,q_02,suql_baseline,6,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.70331376796821,47,0,47,0.0,17.68266337487148,0.9,20,0,0.0,
10q,q_02,suql_baseline,7,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.770606153993867,47,0,47,0.0,17.74818779004272,0.9,20,0,0.0,
10q,q_02,suql_baseline,8,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.720203378004953,47,0,47,0.0,17.70018537977012,0.9,20,0,0.0,
10q,q_02,suql_baseline,9,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.694776101969182,47,0,47,0.0,17.67294852103805,0.9,20,0,0.0,
10q,q_02,suql_baseline,10,15,17,13,4,2,0.7647058823529411,0.8666666666666667,0.8125,17.725924563012086,47,0,47,0.0,17.70460276887752,0.9,20,0,0.0,
10q,q_02,suql_v1,1,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,45.92325945495395,67,50,17,39.61447874188889,6.289101805072278,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,2,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,45.77732977399137,67,50,17,39.45936575124506,6.298876805871259,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,3,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,45.72265377995791,67,50,17,39.40072492667241,6.300994649995118,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,4,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,45.81603621400427,67,50,17,39.45891862921417,6.3376824800507165,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,5,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.07294580503367,67,50,17,39.67492547503207,6.378863618941978,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,6,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.55712000402855,67,50,17,40.15312190214172,6.385106798901688,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,7,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.25488452904392,67,50,17,39.85021461971337,6.384557470038999,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,8,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.07725172000937,67,50,17,39.67394937889185,6.3842030499945395,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,9,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.21086735202698,67,50,17,39.908352161059156,6.280189037963282,0.9,20,20,0.9,2.0
10q,q_02,suql_v1,10,15,11,6,5,9,0.5454545454545454,0.4,0.4615384615384615,46.16174407600192,67,50,17,39.82669814216206,6.308886079175863,0.9,20,20,0.9,2.0
10q,q_02,trummer_baseline,1,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,31.403166195959784,29,0,29,0.0,31.31540777598275,0.9,20,0,0.0,
10q,q_02,trummer_baseline,2,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.841548292024527,29,0,29,0.0,29.75515476585133,0.9,20,0,0.0,
10q,q_02,trummer_baseline,3,15,53,15,38,0,0.2830188679245283,1.0,0.4411764705882353,29.729219335014932,29,0,29,0.0,29.64511938818032,0.9,20,0,0.0,
